number,department,municipality,area,location,address,electoralLoad
18396,18-YORO,04-EL PROGRESO,1-URBANA,ESC. JUAN RAMON MORALES,084-COL. JUAN RAMON MORALES,331
18397,18-YORO,04-EL PROGRESO,1-URBANA,ESC. JUAN RAMON MORALES,084-COL. JUAN RAMON MORALES,331
18398,18-YORO,04-EL PROGRESO,1-URBANA,CEB ANGEL MARÍA GARCÍA,085-GUAYMITAS VIEJO O EL CASTAÑO,238
18399,18-YORO,04-EL PROGRESO,1-URBANA,CEB ANGEL MARÍA GARCÍA,085-GUAYMITAS VIEJO O EL CASTAÑO,237
18400,18-YORO,04-EL PROGRESO,1-URBANA,ESC. NAZARIA IGNACIA MARCH,086-COL. CRISTO REY,158
18401,18-YORO,04-EL PROGRESO,1-URBANA,ESC. OLGA MARINA JUAREZ,087-COL. LA PRIMAVERA,359
18402,18-YORO,04-EL PROGRESO,1-URBANA,ESC. OLGA MARINA JUAREZ,087-COL. LA PRIMAVERA,359
18403,18-YORO,04-EL PROGRESO,1-URBANA,ESC. OLGA MARINA JUAREZ,087-COL. LA PRIMAVERA,359
18404,18-YORO,04-EL PROGRESO,1-URBANA,ESC. OLGA MARINA JUAREZ,087-COL. LA PRIMAVERA,358
18405,18-YORO,04-EL PROGRESO,1-URBANA,ESC. SAN JORGE,088-SAN JORGE,287
18406,18-YORO,04-EL PROGRESO,1-URBANA,ESC. SAN JORGE,088-SAN JORGE,287
18407,18-YORO,04-EL PROGRESO,1-URBANA,ESC. SAN JORGE,088-SAN JORGE,287
18408,18-YORO,04-EL PROGRESO,1-URBANA,ESC. SAN JORGE,088-SAN JORGE,287
18409,18-YORO,04-EL PROGRESO,1-URBANA,ESC. LAS MERCEDES,089-COL. CARLOS ROBERTO REINA,259
18410,18-YORO,04-EL PROGRESO,1-URBANA,ESC. LAS MERCEDES,089-COL. CARLOS ROBERTO REINA,259
18411,18-YORO,04-EL PROGRESO,1-URBANA,ESC. LAS MERCEDES,089-COL. CARLOS ROBERTO REINA,258
18412,18-YORO,04-EL PROGRESO,1-URBANA,ESC. PROHECO ADRIAN MEJIA,090-LOT. SANTA ANA,367
18413,18-YORO,04-EL PROGRESO,1-URBANA,ESC. PROHECO ADRIAN MEJIA,090-LOT. SANTA ANA,367
18414,18-YORO,04-EL PROGRESO,1-URBANA,ESC. PROHECO ADRIAN MEJIA,090-LOT. SANTA ANA,367
18415,18-YORO,04-EL PROGRESO,1-URBANA,ESC. SANTIAGO MORALES,091-COL. BRISAS DEL SUR,291
18416,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18417,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18418,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18419,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18420,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18421,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18422,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18423,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18424,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18425,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18426,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18427,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,350
18428,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18429,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18430,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18431,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18432,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18433,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18434,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18435,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL BONILLA,002-AGUA BLANCA SUR,349
18436,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS LANDA,003-ARENAS BLANCAS,345
18437,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS LANDA,003-ARENAS BLANCAS,345
18438,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS LANDA,003-ARENAS BLANCAS,344
18439,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS LANDA,003-ARENAS BLANCAS,344
18440,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MERCEDES RAMIREZ,004-BUENOS AIRES O PAUJILES,197
18441,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MERCEDES RAMIREZ,004-BUENOS AIRES O PAUJILES,196
18442,18-YORO,04-EL PROGRESO,2-RURAL,CEB LA INDEPENDENCIA,005-CAMPO AMAPA,327
18443,18-YORO,04-EL PROGRESO,2-RURAL,CEB LA INDEPENDENCIA,005-CAMPO AMAPA,327
18444,18-YORO,04-EL PROGRESO,2-RURAL,CEB LA INDEPENDENCIA,005-CAMPO AMAPA,327
18445,18-YORO,04-EL PROGRESO,2-RURAL,CEB LA INDEPENDENCIA,005-CAMPO AMAPA,327
18446,18-YORO,04-EL PROGRESO,2-RURAL,CEB LA INDEPENDENCIA,005-CAMPO AMAPA,326
18447,18-YORO,04-EL PROGRESO,2-RURAL,ESC. BIRICHICHE,006-CAMPO BIRICHICHE O LAS PALOMAS,347
18448,18-YORO,04-EL PROGRESO,2-RURAL,ESC. BIRICHICHE,006-CAMPO BIRICHICHE O LAS PALOMAS,347
18449,18-YORO,04-EL PROGRESO,2-RURAL,ESC. BIRICHICHE,006-CAMPO BIRICHICHE O LAS PALOMAS,346
18450,18-YORO,04-EL PROGRESO,2-RURAL,ESC. BUENA VISTA,007-CAMPO BUENA VISTA,240
18451,18-YORO,04-EL PROGRESO,2-RURAL,ESC. BUENA VISTA,007-CAMPO BUENA VISTA,240
18452,18-YORO,04-EL PROGRESO,2-RURAL,ESC. ROBERTO MICHELETTI BAIN,008-CAMPO COOB,325
18453,18-YORO,04-EL PROGRESO,2-RURAL,ESC. ROBERTO MICHELETTI BAIN,008-CAMPO COOB,325
18454,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS ANDRES ZUNIGA,010-CAMPO LAS FLORES,337
18455,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS ANDRES ZUNIGA,010-CAMPO LAS FLORES,337
18456,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS ANDRES ZUNIGA,010-CAMPO LAS FLORES,337
18457,18-YORO,04-EL PROGRESO,2-RURAL,ESC.RURAL MIXTA JESUS VILLA FRANCA,011-CAMPO MOCULA,341
18458,18-YORO,04-EL PROGRESO,2-RURAL,ESC.RURAL MIXTA JESUS VILLA FRANCA,011-CAMPO MOCULA,341
18459,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MONTERREY,012-CAMPO MONTERREY,313
18460,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MONTERREY,012-CAMPO MONTERREY,313
18461,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MONTERREY,012-CAMPO MONTERREY,313
18462,18-YORO,04-EL PROGRESO,2-RURAL,ESC. WILFREDO ARCHAGA GÁLEAS,013-CAMPO NARANJO CHINO,276
18463,18-YORO,04-EL PROGRESO,2-RURAL,ESC. WILFREDO ARCHAGA GÁLEAS,013-CAMPO NARANJO CHINO,276
18464,18-YORO,04-EL PROGRESO,2-RURAL,ESC. WILFREDO ARCHAGA GÁLEAS,013-CAMPO NARANJO CHINO,276
18465,18-YORO,04-EL PROGRESO,2-RURAL,CEB ALVARO CONTRERAS,015-COL. BRISAS DE LA LIBERTAD,330
18466,18-YORO,04-EL PROGRESO,2-RURAL,CEB ALVARO CONTRERAS,015-COL. BRISAS DE LA LIBERTAD,330
18467,18-YORO,04-EL PROGRESO,2-RURAL,CEB ALVARO CONTRERAS,015-COL. BRISAS DE LA LIBERTAD,329
18468,18-YORO,04-EL PROGRESO,2-RURAL,CEB ALVARO CONTRERAS,015-COL. BRISAS DE LA LIBERTAD,329
18469,18-YORO,04-EL PROGRESO,2-RURAL,ESC. FROYLAN TURCIOS,016-CUATRO DE MARZO,191
18470,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EL PORVENIR,017-EL BALSAMO,336
18471,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EL PORVENIR,017-EL BALSAMO,336
18472,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EL PORVENIR,017-EL BALSAMO,336
18473,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EL PORVENIR,017-EL BALSAMO,336
18474,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EL PORVENIR,017-EL BALSAMO,336
18475,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,333
18476,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,333
18477,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,333
18478,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,332
18479,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,332
18480,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,332
18481,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,018-EL PORVENIR DEL NORTE O EL CAMALOTE,332
18482,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18483,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18484,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18485,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18486,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18487,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18488,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18489,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18490,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,358
18491,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,357
18492,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,357
18493,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,357
18494,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,357
18495,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,357
18496,18-YORO,04-EL PROGRESO,2-RURAL,CEB FRANCISCO MORAZAN,019-GUAYMITAS,357
18497,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,020-LA CUARENTA,318
18498,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,020-LA CUARENTA,318
18499,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,020-LA CUARENTA,318
18500,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,020-LA CUARENTA,318
18501,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,020-LA CUARENTA,317
18502,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MIGUEL LARDIZABAL GALINDO,021-LA CURVA O KILOMETRO CUARENTA Y CINCO,288
18503,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MIGUEL LARDIZABAL GALINDO,021-LA CURVA O KILOMETRO CUARENTA Y CINCO,287
18504,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MIGUEL LARDIZABAL GALINDO,021-LA CURVA O KILOMETRO CUARENTA Y CINCO,287
18505,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18506,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18507,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18508,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18509,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18510,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18511,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,353
18512,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,352
18513,18-YORO,04-EL PROGRESO,2-RURAL,CEB LUIS BOGRAN,022-LA MINA,352
18514,18-YORO,04-EL PROGRESO,2-RURAL,ESC. RAUL ZALDIVAR,023-LA OCHO O EL SOCORRO,210
18515,18-YORO,04-EL PROGRESO,2-RURAL,ESC. RAUL ZALDIVAR,023-LA OCHO O EL SOCORRO,209
18516,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18517,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18518,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18519,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18520,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18521,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18522,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18523,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,348
18524,18-YORO,04-EL PROGRESO,2-RURAL,CEB PEDRO NUFIO,024-LA SARROSA,347
18525,18-YORO,04-EL PROGRESO,2-RURAL,ESC. DANIEL LAINEZ,025-MELLER,264
18526,18-YORO,04-EL PROGRESO,2-RURAL,ESC. DANIEL LAINEZ,025-MELLER,264
18527,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18528,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18529,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18530,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18531,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18532,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18533,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18534,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18535,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18536,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,355
18537,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,354
18538,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,354
18539,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,354
18540,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LEMPIRA,026-URRACO PUEBLO,354
18541,18-YORO,04-EL PROGRESO,2-RURAL,ESC. GABINO VASQUEZ,029-COL. COHBASA,233
18542,18-YORO,04-EL PROGRESO,2-RURAL,ESC. VICTORIA ZUNIGA,030-QUEBRADA DE YORO,366
18543,18-YORO,04-EL PROGRESO,2-RURAL,ESC. VICTORIA ZUNIGA,030-QUEBRADA DE YORO,365
18544,18-YORO,04-EL PROGRESO,2-RURAL,ESC. VICTORIA ZUNIGA,030-QUEBRADA DE YORO,365
18545,18-YORO,04-EL PROGRESO,2-RURAL,ESC. VICTORIA ZUNIGA,030-QUEBRADA DE YORO,365
18546,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JOHN F. KENNEDY,031-LA COLORADA,301
18547,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JOHN F. KENNEDY,031-LA COLORADA,301
18548,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JOHN F. KENNEDY,031-LA COLORADA,300
18549,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JOHN F. KENNEDY,031-LA COLORADA,300
18550,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MOISES AGUILAR,032-AGUA BLANCA DEL NORTE,218
18551,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MOISES AGUILAR,032-AGUA BLANCA DEL NORTE,218
18552,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LA FRAGUA,033-CAMPO LA FRAGUA,214
18553,18-YORO,04-EL PROGRESO,2-RURAL,ESC. LA FRAGUA,033-CAMPO LA FRAGUA,213
18554,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18555,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18556,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18557,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18558,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18559,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18560,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18561,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,360
18562,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PILAR M. MARTINEZ,034-LA GUACAMAYA,359
18563,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JOSE TRINIDAD REYES,035-SAN JOSE DEL CAYO,248
18564,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JOSE TRINIDAD REYES,035-SAN JOSE DEL CAYO,248
18565,18-YORO,04-EL PROGRESO,2-RURAL,ESC. ISMENIA SORIANO DE MEDINA,037-VERACRUZ PALOMA,190
18566,18-YORO,04-EL PROGRESO,2-RURAL,ESC. ISMENIA SORIANO DE MEDINA,037-VERACRUZ PALOMA,189
18567,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MIGUEL ANGEL BONILLA,039-LAS CHUMBAS,309
18568,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MIGUEL ANGEL BONILLA,039-LAS CHUMBAS,309
18569,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PEDRO PASCUAL AMAYA,040-SANTA INES,247
18570,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PEDRO PASCUAL AMAYA,040-SANTA INES,246
18571,18-YORO,04-EL PROGRESO,2-RURAL,ESC. CRISTOBAL COLON,042-SANTA ELENA,320
18572,18-YORO,04-EL PROGRESO,2-RURAL,ESC. FRANCISCO MORAZAN,043-MICO QUEMADO,308
18573,18-YORO,04-EL PROGRESO,2-RURAL,ESC. FRANCISCO MORAZAN,043-MICO QUEMADO,307
18574,18-YORO,04-EL PROGRESO,2-RURAL,ESC. CAMPOS BLANCOS,044-CAMPO PALOS BLANCOS O BRECK,276
18575,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,045-URRACO SUR,203
18576,18-YORO,04-EL PROGRESO,2-RURAL,ESC. JUAN LINDO,045-URRACO SUR,202
18577,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PROHECO EL PORVENIR,047-EL PORVENIR DEL NORTE,214
18578,18-YORO,04-EL PROGRESO,2-RURAL,ESC. PROHECO EL PORVENIR,047-EL PORVENIR DEL NORTE,214
18579,18-YORO,04-EL PROGRESO,2-RURAL,ESCUELA VÍCTOR F. ARDON,048-BUENOS AIRES DEL NORTE,292
18580,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EDITH MARISELA FIGUEROA,049-COL. NÚÑEZ,343
18581,18-YORO,04-EL PROGRESO,2-RURAL,ESC. EDITH MARISELA FIGUEROA,049-COL. NÚÑEZ,342
18582,18-YORO,04-EL PROGRESO,2-RURAL,ESC. MARCOS RODRÍGUEZ,050-LAS DELICIAS DEL JUTE,243
18583,18-YORO,05-JOCON,2-RURAL,ESC. FELIPE REYES,001-JOCON,357
18584,18-YORO,05-JOCON,2-RURAL,ESC. FELIPE REYES,001-JOCON,356
18585,18-YORO,05-JOCON,2-RURAL,ESC. FELIPE REYES,001-JOCON,356
18586,18-YORO,05-JOCON,2-RURAL,ESC. FELIPE REYES,001-JOCON,356
18587,18-YORO,05-JOCON,2-RURAL,ESC. FELIPE REYES,001-JOCON,356
18588,18-YORO,05-JOCON,2-RURAL,ESC. HERMENEGILDO MARTINEZ,002-AGUA FRIA,136
18589,18-YORO,05-JOCON,2-RURAL,CEB RUPERTO MARTINEZ,003-ALTA CRUZ,351
18590,18-YORO,05-JOCON,2-RURAL,CEB RUPERTO MARTINEZ,003-ALTA CRUZ,351
18591,18-YORO,05-JOCON,2-RURAL,ESC. PRESENTACION CENTENO,004-LA DALIA,320
18592,18-YORO,05-JOCON,2-RURAL,ESC. VENANCIO HERNANDEZ,005-LA LOMA,278
18593,18-YORO,05-JOCON,2-RURAL,ESC. JOSE S. PEREZ,006-MACORA,198
18594,18-YORO,05-JOCON,2-RURAL,ESC. JOSE S. PEREZ,006-MACORA,198
18595,18-YORO,05-JOCON,2-RURAL,CEB JOSÉ ERNESTO GEORGE,007-PUENTE GRANDE,272
18596,18-YORO,05-JOCON,2-RURAL,CEB JOSÉ ERNESTO GEORGE,007-PUENTE GRANDE,271
18597,18-YORO,05-JOCON,2-RURAL,ESC. ALVARO ESCOTO,009-JAGUA ARRIBA,240
18598,18-YORO,05-JOCON,2-RURAL,ESC. ALVARO ESCOTO,009-JAGUA ARRIBA,240
18599,18-YORO,05-JOCON,2-RURAL,ESC. FRANCISCO MORAZAN,010-LA ROSA,185
18600,18-YORO,05-JOCON,2-RURAL,ESC. FRANCISCO MORAZAN,011-EL HATO,217
18601,18-YORO,05-JOCON,2-RURAL,ESC. JOSE TRINIDAD REYES,012-LAMA,153
18602,18-YORO,05-JOCON,2-RURAL,ESC. PADRE RAMÓN CALERO,013-LAS MANGAS,107
18603,18-YORO,05-JOCON,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,014-EL COROZO,178
18604,18-YORO,05-JOCON,2-RURAL,ESC. ERMENEGILDO P. MARTINEZ,015-LOS ENCUENTROS,147
18605,18-YORO,05-JOCON,2-RURAL,ESC. RAMON ROSA,016-PACAYA,153
18606,18-YORO,05-JOCON,2-RURAL,ESC. CARMEN SUAZO VDA DE ALVAREZ,017-LA SOLEDAD,182
18607,18-YORO,05-JOCON,2-RURAL,CEB OSWALDO LOPEZ,018-BUENA VISTA,235
18608,18-YORO,05-JOCON,2-RURAL,ESC. JOSE CECILIO DEL VALLE,019-TAPIQUIL,289
18609,18-YORO,05-JOCON,2-RURAL,ESC. BLAS ALBERTO LOPEZ,020-PIEDRA COLORADA,219
18610,18-YORO,05-JOCON,2-RURAL,ESC. FRANCISCO MORAZAN,021-TERCALES,227
18611,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,354
18612,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,354
18613,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,353
18614,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,353
18615,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,353
18616,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,353
18617,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,353
18618,18-YORO,06-MORAZAN,1-URBANA,INST. POLIVALENTE FRANCISCO MORAZAN,001-COL. EXITOS DE LEMPIRA,353
18619,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,338
18620,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,338
18621,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,338
18622,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,337
18623,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,337
18624,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,337
18625,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,337
18626,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,337
18627,18-YORO,06-MORAZAN,1-URBANA,ESC. LUIS LANDA,002-BO. EL PROGRESO,337
18628,18-YORO,06-MORAZAN,1-URBANA,ESC. MINERVA,003-BO. ESCOLAR,367
18629,18-YORO,06-MORAZAN,1-URBANA,ESC. MINERVA,003-BO. ESCOLAR,366
18630,18-YORO,06-MORAZAN,1-URBANA,ESC. MINERVA,003-BO. ESCOLAR,366
18631,18-YORO,06-MORAZAN,1-URBANA,ESC. MINERVA,003-BO. ESCOLAR,366
